,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1572,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2890,2,-25,-0.86,2915,2965,2870,728119,2116412580,94077768290,32552861,KSQ
1573,005870,KR7005870001,휴니드,KOSPI,,6660,1,30,0.45,6690,6690,6570,49919,331053720,94012659900,14116015,STK
1574,101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
1575,396300,KR7396300006,세아메카닉스,KOSDAQ,벤처기업부,3535,1,50,1.43,3505,3620,3495,60088,212031140,93640382500,26489500,KSQ
1576,378850,KR7378850002,화승알앤에이,KOSPI,,4925,2,-175,-3.43,5020,5530,4700,5830828,30335404805,93543593275,18993623,STK
1577,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3770,2,-25,-0.66,3810,3850,3765,89163,339240615,93508701130,24803369,KSQ
1578,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,6420,2,-30,-0.47,6380,6500,6360,16447,105640620,93435678480,14553844,KSQ
1579,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,7890,2,-30,-0.38,7850,7990,7840,19424,153251510,93422996760,11840684,KSQ
1580,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,8430,2,-20,-0.24,8450,8510,8330,59520,500573150,93347371050,11073235,KSQ
1581,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,4515,2,-60,-1.31,4550,4645,4515,42496,193615925,93287128515,20661601,KSQ
1582,094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,6660,2,-30,-0.45,6620,6830,6620,27188,181125790,93240000000,14000000,KSQ
1583,270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,10120,1,260,2.64,9770,10150,9730,31390,312281190,93106266880,9200224,KSQ
1584,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,6910,1,60,0.88,6940,7000,6800,14495,99882460,92346622000,13364200,STK
1585,023460,KR7023460009,CNH,KOSDAQ,중견기업부,2480,1,10,0.4,2470,2590,2420,406275,1019214980,92256000000,37200000,KSQ
1586,214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,10640,2,-360,-3.27,11000,11160,10600,41544,444973450,92226626240,8667916,KSQ
1587,320000,KR7320000003,윈텍,KOSDAQ,중견기업부,4975,1,155,3.22,4785,5130,4780,263408,1312361500,92033261300,18499148,KSQ
1588,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,793,1,13,1.67,768,793,768,78351,61171863,91983972353,115994921,KSQ
1589,369370,KR7369370002,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1842,1,17,0.93,1807,1936,1807,11381,20983252,91864060062,49871911,KSQ
1590,009200,KR7009200007,무림페이퍼,KOSPI,,2205,1,15,0.68,2190,2215,2180,55944,123166935,91748528550,41609310,STK
1591,244920,KR7244920005,에이플러스에셋,KOSPI,,4050,1,45,1.12,4005,4080,4000,27135,109278715,91561156650,22607693,STK
1592,038880,KR7038880001,아이에이,KOSDAQ,중견기업부,290,1,11,3.94,279,293,278,996674,284618173,91447063580,315334702,KSQ
1593,276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,1560,1,115,7.96,1445,1600,1416,8170229,12641187954,91363101960,58566091,KSQ
1594,365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,6580,2,-30,-0.45,6610,6820,6520,114733,765073740,91290709440,13873968,KSQ
1595,093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,4745,2,-15,-0.32,4790,4790,4740,7156,33980725,91288604225,19238905,KSQ
1596,036640,KR7036640001,HRS,KOSDAQ,우량기업부,5580,1,60,1.09,5550,5590,5500,34779,193673320,91259784000,16354800,KSQ
1597,014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
1598,021820,KR7021820006,세원정공,KOSPI,,9120,1,40,0.44,9140,9160,9050,4049,36806200,91200000000,10000000,STK
1599,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2540,2,-85,-3.24,2605,2640,2525,213073,546849900,90980272700,35819005,KSQ
1600,124500,KR7124500000,아이티센,KOSDAQ,투자주의환기종목(소속부없음),3920,2,-70,-1.75,3950,3970,3900,70507,276770675,90961745840,23204527,KSQ
1601,389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,10750,1,460,4.47,10210,10810,10040,173424,1815441860,90897227000,8455556,KSQ
1602,336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1884,2,-20,-1.05,1869,1900,1860,2189259,4108797168,90724396800,48155200,KSQ
1603,007980,KR7007980006,TP,KOSPI,,1772,1,46,2.67,1728,1798,1728,413988,734360688,90682330360,51175130,STK
1604,452160,KR7452160005,제이엔비,KOSDAQ,중견기업부,9420,1,20,0.21,9520,9550,9380,38496,362609040,90597104340,9617527,KSQ
1605,014790,KR7014790000,HL D&I,KOSPI,,2390,1,125,5.52,2285,2660,2250,3136699,7866067205,90482056390,37858601,STK
1606,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5570,1,20,0.36,5530,5580,5510,43406,240849880,90325236600,16216380,KSQ
1607,011320,KR7011320009,유니크,KOSDAQ,우량기업부,4670,1,50,1.08,4610,4850,4600,54423,255616770,90227645650,19320695,KSQ
1608,158430,KR7158430009,아톤,KOSDAQ,벤처기업부,3990,2,-10,-0.25,3935,4000,3935,76874,304262895,90183871260,22602474,KSQ
1609,082210,KR7082210006,옵트론텍,KOSDAQ,중견기업부,3310,2,-30,-0.9,3340,3365,3300,42129,140166110,90176941590,27243789,KSQ
1610,225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,1775,3,0,0.0,1774,1778,1762,35996,63820409,90078481000,50748440,KSQ
1611,115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,7500,2,-250,-3.23,7810,7900,7360,1091100,8292225790,90000000000,12000000,KSQ
1612,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1770,1,2,0.11,1760,1790,1760,43912,77793071,89989458540,50841502,KSQ
1613,066910,KR7066910001,손오공,KOSDAQ,중견기업부,2660,1,105,4.11,2610,2690,2570,175889,464699700,89866128940,33784259,KSQ
1614,009410,KR7009410002,태영건설,KOSPI,,2310,0,0,0.0,0,0,0,0,0,89856916380,38899098,STK
1615,048430,KR7048430003,유라테크,KOSDAQ,우량기업부,7800,3,0,0.0,7800,7840,7750,21650,168692220,89856000000,11520000,KSQ
1616,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,7500,2,-100,-1.32,7610,7700,7480,81147,613464020,89643750000,11952500,KSQ
1617,009180,KR7009180001,한솔로지스틱스,KOSPI,,3195,1,440,15.97,2795,3295,2765,4662621,14340949765,89642194875,28057025,STK
1618,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,8780,1,10,0.11,8770,8860,8720,5934,51936060,89412008000,10183600,KSQ
1619,241840,KR7241840008,에이스토리,KOSDAQ,우량기업부,9370,1,20,0.21,9300,9430,9300,12824,120037980,89389743780,9539994,KSQ
1620,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1863,2,-19,-1.01,1910,1919,1847,414619,776690186,89374496364,47973428,KSQ
1621,203690,KR7203690003,스피어파워,KOSDAQ,벤처기업부,7100,2,-430,-5.71,7440,7520,6600,53476,375856700,89217542100,12565851,KSQ
1622,099220,KR7099220006,SDN,KOSDAQ,중견기업부,1588,2,-22,-1.37,1606,1620,1582,540233,861469561,89200835868,56171811,KSQ
1623,054920,KR7054920004,한컴위드,KOSDAQ,우량기업부,3135,1,5,0.16,3125,3140,3085,38190,118702925,88460548935,28217081,KSQ
1624,071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,8840,1,20,0.23,8760,8860,8760,9314,81831200,88400000000,10000000,KSQ
1625,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5730,2,-50,-0.87,5850,5850,5710,1915,11014190,88242000000,15400000,KSQ
1626,263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,9340,2,-230,-2.4,9540,9610,9240,44023,411843420,88212564000,9444600,KSQ
1627,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),4585,1,590,14.77,4005,5090,4005,2058539,9902304360,88197303005,19236053,KSQ
1628,016090,KR7016090003,대현,KOSPI,,1990,2,-2,-0.1,1994,1994,1977,18078,35896818,88121796900,44282310,STK
1629,208340,KR7208340000,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0,0.0,0,0,0,0,0,88036229820,30201108,KSQ
1630,011300,KR7011300001,성안머티리얼스,KOSPI,,1203,2,-22,-1.8,1226,1229,1196,818629,992737486,87952767585,73111195,STK
1631,234920,KR7234920007,자이글,KOSDAQ,벤처기업부,6500,1,20,0.31,6350,6660,6350,14689,95361130,87950915000,13530910,KSQ
1632,000230,KR7000230003,일동홀딩스,KOSPI,,7620,2,-50,-0.65,7700,7730,7620,6364,48773160,87937848000,11540400,STK
1633,037440,KR7037440005,희림,KOSDAQ,우량기업부,6310,1,50,0.8,6270,6320,6210,30457,191264000,87850817250,13922475,KSQ
1634,010960,KR7010960003,삼호개발,KOSPI,,3505,1,20,0.57,3490,3515,3475,19834,69366380,87625000000,25000000,STK
1635,196300,KR7196300008,애니젠,KOSDAQ,기술성장기업부,14590,1,470,3.33,15050,15950,14400,96671,1446971700,87589416330,6003387,KSQ
1636,352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,6930,3,0,0.0,6930,7040,6900,7400,51276220,87579967860,12637802,KSQ
1637,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,1175,1,6,0.51,1155,1197,1150,181554,211714257,87550620050,74511166,KSQ
1638,032940,KR7032940009,원익,KOSDAQ,우량기업부,4805,2,-195,-3.9,5020,5030,4715,606294,2920245055,87418470150,18193230,KSQ
1639,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2910,2,-30,-1.02,2945,2970,2895,140228,410931305,87330776160,30010576,KSQ
1640,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,4585,1,65,1.44,4515,4590,4510,20724,94123700,87036060055,18982783,KSQ
1641,092440,KR7092440007,기신정기,KOSPI,,2980,2,-20,-0.67,3000,3000,2975,10125,30208360,87016000000,29200000,STK
1642,036090,KR7036090009,위지트,KOSDAQ,중견기업부,734,3,0,0.0,734,740,729,162680,119486479,86899936456,118392284,KSQ
1643,155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,4455,3,0,0.0,4455,4485,4440,21369,95234060,86758264890,19474358,KSQ
1644,004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,9430,2,-30,-0.32,9490,9490,9400,1831,17276430,86670045550,9190885,KSQ
1645,253840,KR7253840003,수젠텍,KOSDAQ,우량기업부,5170,2,-50,-0.96,5270,5300,5160,68620,357959860,86471393360,16725608,KSQ
1646,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1490,2,-59,-3.81,1549,1549,1485,48920,73143261,86415637280,57997072,KSQ
1647,054930,KR7054930003,유신,KOSDAQ,우량기업부,28800,1,300,1.05,28500,29100,28450,16718,480405650,86400000000,3000000,KSQ
1648,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7200,3,0,0.0,7200,7220,7160,11128,80104740,86302188000,11986415,KSQ
1649,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,5360,2,-20,-0.37,5380,5410,5310,43705,234286800,86142114400,16071290,KSQ
1650,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,4910,1,115,2.4,4710,4910,4710,18384,88256475,86113278860,17538346,KSQ
1651,101330,KR7101330009,모베이스,KOSDAQ,우량기업부,3720,1,30,0.81,3690,3750,3680,58367,216652725,86106947880,23147029,KSQ
1652,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,11870,2,-180,-1.49,11940,12110,11860,20715,247844910,86047707250,7249175,KSQ
1653,066310,KR7066310004,큐에스아이,KOSDAQ,중견기업부,9280,2,-40,-0.43,9200,9360,9200,6604,61411060,86040642880,9271621,KSQ
1654,007590,KR7007590003,동방아그로,KOSPI,,6310,2,-10,-0.16,6340,6340,6290,3114,19655770,85926910870,13617577,STK
1655,004910,KR7004910006,조광페인트,KOSPI,,6710,1,10,0.15,6700,6840,6690,8529,57341070,85888000000,12800000,STK
1656,277070,KR7277070009,린드먼아시아,KOSDAQ,중견기업부,6270,2,-140,-2.18,6350,6590,6250,34065,215522890,85848840000,13692000,KSQ
1657,013870,KR7013870001,지엠비코리아,KOSPI,,4500,1,20,0.45,4500,4505,4470,10948,49179110,85825260000,19072280,STK
1658,066670,KR7066670001,디티씨,KOSDAQ,우량기업부,4585,2,-10,-0.22,4545,4610,4545,18848,86230845,85702444030,18691918,KSQ
1659,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,7950,2,-110,-1.36,8000,8140,7900,35011,280445560,85651853100,10773818,KSQ
1660,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3675,1,160,4.55,3505,3750,3505,1199430,4390828015,85627500000,23300000,KSQ
1661,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,3635,3,0,0.0,3640,3710,3575,12045,43810310,85572636405,23541303,KSQ
1662,041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,7020,1,70,1.01,6950,7020,6890,23652,164702400,85564884600,12188730,KSQ
1663,123840,KR7123840001,뉴온,KOSDAQ,관리종목(소속부없음),303,1,3,1.0,300,308,297,193449,58321930,85479272733,282109811,KSQ
1664,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1109,3,0,0.0,1109,1147,1100,57654,63794698,85059627946,76699394,KSQ
1665,263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,관리종목(소속부없음),5950,0,0,0.0,0,0,0,0,0,85049841450,14294091,KSQ
1666,03473K,KR703473K016,SK우,KOSPI,,150100,2,-3200,-2.09,153400,153500,147100,16811,2510536200,84976863500,566135,STK
1667,359090,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,1507,2,-10,-0.66,1547,1547,1503,197384,299309489,84966002737,56380891,KSQ
1668,271830,KR7271830002,팸텍,KOSDAQ,벤처기업부,2880,2,-25,-0.86,2915,2930,2880,86955,251953795,84931781760,29490202,KSQ
1669,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,848,3,0,0.0,848,848,838,57247,48278910,84800000000,100000000,KSQ
1670,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,9850,2,-220,-2.18,10290,11460,9790,714812,7613798230,84620660500,8590930,KSQ
1671,187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3690,1,40,1.1,3620,3715,3615,18403,67515940,84565718910,22917539,KSQ
1672,023810,KR7023810005,인팩,KOSPI,,8440,2,-180,-2.09,8660,8700,8410,45222,383762020,84400000000,10000000,STK
1673,011370,KR7011370004,서한,KOSDAQ,우량기업부,836,1,1,0.12,828,839,825,93412,77652446,84348107140,100894865,KSQ
1674,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,5280,1,50,0.96,5240,5320,5220,23174,121678480,84259544160,15958247,KSQ
1675,142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,3985,1,5,0.13,4000,4000,3955,23766,94354905,84227800835,21136211,KSQ
1676,018500,KR7018500009,동원금속,KOSPI,,1801,2,-85,-4.51,1886,1887,1779,493033,891830778,84205634333,46754933,STK
1677,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1872,1,22,1.19,1870,1886,1853,223067,417770036,84140138160,44946655,KSQ
1678,019990,KR7019990001,에너토크,KOSDAQ,중견기업부,8620,1,40,0.47,8700,8710,8330,184865,1582510630,84097478560,9756088,KSQ
1679,255220,KR7255220006,SG,KOSDAQ,중견기업부,1373,1,65,4.97,1308,1500,1291,5885138,8291340912,83994961044,61176228,KSQ
1680,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3140,2,-65,-2.03,3205,3255,3135,55588,175846760,83843331720,26701698,KSQ
1681,041650,KR7041650003,상신브레이크,KOSPI,,3900,2,-10,-0.26,3910,3910,3850,84138,326123445,83738655000,21471450,STK
1682,064520,KR7064520000,테크엘,KOSDAQ,중견기업부,3745,2,-25,-0.66,3770,3815,3700,23473,87813275,83704727190,22351062,KSQ
1683,092780,KR7092780006,동양피스톤,KOSPI,,6350,1,170,2.75,6110,6550,6080,186411,1167222010,83619721000,13168460,STK
1684,036120,KR7036120004,SCI평가정보,KOSDAQ,중견기업부,2355,3,0,0.0,2340,2370,2335,68915,161594680,83602500000,35500000,KSQ
1685,217500,KR7217500008,러셀,KOSDAQ,벤처기업부,2625,1,25,0.96,2585,2630,2575,33253,86526355,83506500000,31812000,KSQ
1686,001560,KR7001560002,제일연마,KOSPI,,8340,2,-120,-1.42,8460,8460,8330,5433,45416690,83400000000,10000000,STK
1687,049430,KR7049430002,코메론,KOSDAQ,우량기업부,9190,1,30,0.33,9160,9250,9110,7907,72740940,83151120000,9048000,KSQ
1688,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3080,1,10,0.33,3075,3090,3060,35289,108264520,83097180320,26979604,KSQ
1689,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,9110,2,-10,-0.11,9100,9130,9080,990,9007330,82901000000,9100000,KSQ
1690,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4130,1,20,0.49,4105,4150,4105,19348,79823600,82798116100,20047970,KSQ
1691,004060,KR7004060000,SG세계물산,KOSPI,,409,2,-16,-3.76,413,442,408,15608357,6666010039,82791808640,202424960,STK
1692,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,3035,1,55,1.85,3000,3040,2965,40046,120282000,82785388465,27276899,KSQ
1693,322180,KR7322180001,티라유텍,KOSDAQ,중견기업부,5010,2,-10,-0.2,5020,5020,4970,19708,98205285,82762569750,16519475,KSQ
1694,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1170,1,7,0.6,1160,1171,1160,123903,144481355,82685370690,70671257,KSQ
1695,109960,KR7109960005,AP헬스케어,KOSDAQ,중견기업부,724,1,16,2.26,700,728,699,124724,89520524,82646247824,114152276,KSQ
1696,000910,KR7000910000,유니온,KOSPI,,5290,1,60,1.15,5200,5310,5200,96649,509777690,82585464510,15611619,STK
1697,071090,KR7071090005,하이스틸,KOSPI,,4090,2,-75,-1.8,4165,4195,4000,1567072,6438350090,82583116390,20191471,STK
1698,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,5510,1,10,0.18,5490,5520,5320,12127,65717900,82491620560,14971256,KSQ
1699,160550,KR7160550000,NEW,KOSDAQ,중견기업부,2950,1,40,1.37,2910,2965,2905,35857,105257220,82323012700,27906106,KSQ
1700,036670,KR7036670008,KCI,KOSDAQ,우량기업부,7290,2,-10,-0.14,7300,7350,7230,15123,109931240,82158300000,11270000,KSQ
1701,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2210,1,5,0.23,2220,2220,2200,7684,16978215,81884504520,37051812,KSQ
1702,417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,12800,2,-50,-0.39,12790,12950,12750,9622,123470230,81877760000,6396700,KSQ
1703,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3345,1,25,0.75,3320,3360,3300,17085,56789065,81854511570,24470706,KSQ
1704,222810,KR7222810004,세토피아,KOSDAQ,관리종목(소속부없음),1080,0,0,0.0,0,0,0,0,0,81712098000,75659350,KSQ
1705,338100,KR7338100001,NH프라임리츠,KOSPI,,4375,2,-25,-0.57,4410,4410,4355,5281,23120735,81637500000,18660000,STK
1706,005800,KR7005800008,신영와코루,KOSPI,,9070,1,20,0.22,9080,9100,9050,411,3730800,81630000000,9000000,STK
1707,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,7190,2,-280,-3.75,7500,7500,7130,1479,10795660,81606500000,11350000,KSQ
1708,032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,5850,3,0,0.0,5790,5880,5720,5522,32047560,81499912650,13931609,KSQ
1709,000220,KR7000220004,유유제약,KOSPI,,4785,2,-5,-0.1,4790,4810,4770,25396,121546035,81499799535,17032351,STK
1710,180400,KR7180400004,DXVX,KOSDAQ,중견기업부,2690,3,0,0.0,2695,2725,2675,29357,78896440,81290272080,30219432,KSQ
1711,250000,KR7250000007,보라티알,KOSDAQ,우량기업부,12040,2,-80,-0.66,12090,12230,11960,48755,589163710,81278825320,6750733,KSQ
1712,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,9310,2,-260,-2.72,9540,9650,9300,79811,751620350,81248109320,8726972,KSQ
1713,008830,KR7008830002,대동기어,KOSDAQ,우량기업부,9010,2,-70,-0.77,9010,9180,8960,33195,300209330,80977555200,8987520,KSQ
1714,246720,KR7246720007,아스타,KOSDAQ,벤처기업부,6130,2,-40,-0.65,6070,6270,6070,7631,47113440,80940244150,13203955,KSQ
1715,000590,KR7000590000,CS홀딩스,KOSPI,,69900,2,-100,-0.14,69700,70400,69500,408,28565200,80698291800,1154482,STK
1716,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1192,1,10,0.85,1171,1210,1171,106528,127483329,80426290240,67471720,KSQ
1717,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5290,1,60,1.15,5240,5310,5230,26637,140256050,80251945000,15170500,KSQ
1718,118000,KR7118000009,에스메디,KOSPI,,562,1,9,1.63,558,565,546,146122,81059439,80240878006,142777363,STK
1719,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,4090,2,-70,-1.68,4155,4155,4065,6768,27714210,80189672930,19606277,KSQ
1720,002140,KR7002140002,고려산업,KOSPI,,3210,1,10,0.31,3200,3225,3180,36201,115981340,80055554250,24939425,STK
1721,223250,KR7223250002,드림씨아이에스,KOSDAQ,벤처기업부,3360,1,100,3.07,3245,3380,3245,77279,256630915,79965728640,23799324,KSQ
1722,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,13470,2,-300,-2.18,13770,13880,13400,29507,399708780,79727448300,5918890,KSQ
1723,003780,KR7003780004,진양산업,KOSPI,,6130,2,-10,-0.16,6170,6170,6090,21272,129969970,79690000000,13000000,STK
1724,224110,KR7224110007,에이텍모빌리티,KOSDAQ,중견기업부,14910,1,420,2.9,14680,14950,14400,13865,203885260,79619400000,5340000,KSQ
1725,222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
1726,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,9430,2,-10,-0.11,9440,9730,9400,24804,236137960,79525368330,8433231,KSQ
